"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Jakub Klíma";"FC Hradec Kralove";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"RCB";"Central Defender";"98.96";"1998-08-28";"9884.0";"1310.5";"614.8";"155.5";"770.3";"42.7";"7.3";"50.0";"56.4";"4.5";"48.2";"7.3";"28.80"
"Solomon John ";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"RF";"Wide Attacker";"62.48";"2001-08-08";"9845.6";"1284.9";"560.3";"350.0";"910.4";"43.2";"13.0";"56.2";"69.1";"4.3";"57.6";"18.7";"30.00"
"Ondřej Karafiát";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"RM";"Midfield";"98.96";"1994-12-01";"9951.3";"1552.4";"681.2";"142.8";"824.0";"50.9";"8.2";"59.1";"59.1";"3.6";"70.9";"15.5";"28.20"
"Marek Suchý";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"RCB";"Central Defender";"98.96";"1988-03-29";"8630.8";"1007.7";"358.3";"124.6";"482.9";"22.7";"6.4";"29.1";"59.1";"0.0";"45.5";"10.0";"28.60"
"Tomáš Král";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"LCB";"Central Defender";"98.96";"2004-10-26";"8866.3";"1060.4";"371.1";"62.8";"433.8";"23.6";"1.8";"25.5";"51.8";"4.5";"53.7";"4.5";"27.80"
"Lukáš Čmelík";"FC Hradec Kralove";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"RWB";"Full Back";"86.48";"1996-04-13";"10274.9";"1472.6";"709.8";"249.8";"959.5";"43.7";"13.5";"57.2";"68.7";"6.2";"58.3";"22.9";"29.90"
"Benson Sakala";"FK Mladá Boleslav";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"DM";"Midfield";"98.96";"1996-09-12";"9566.6";"1326.9";"569.3";"193.7";"763.0";"43.7";"7.3";"50.9";"60.9";"5.5";"60.0";"19.1";"27.20"
"Petr Kodeš";"FC Hradec Kralove";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"DM";"Midfield";"98.96";"1996-01-31";"10120.5";"1401.5";"490.2";"88.2";"578.4";"34.6";"5.5";"40.0";"60.0";"3.6";"55.5";"12.7";"27.30"
"Ondřej Šašinka";"FC Hradec Kralove";"FC Hradec Kralove v FK Mladá Boleslav";"CZE - First League";"CF";"Center Forward";"76.60";"1998-03-21";"9748.4";"1284.2";"576.9";"191.5";"768.4";"42.3";"15.3";"57.6";"48.2";"7.0";"50.5";"12.9";"27.00"
"Luka Sučić";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"RM";"Midfield";"68.41";"2002-09-08";"10343.2";"1547.1";"510.5";"84.2";"594.6";"51.3";"3.9";"55.3";"96.0";"6.6";"101.3";"7.9";"29.00"
"Lucas Gourna-Douath";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"DM";"Midfield";"96.48";"2003-08-05";"10130.6";"1491.6";"338.6";"58.8";"397.4";"34.5";"4.7";"39.2";"89.6";"6.5";"91.4";"13.1";"27.80"
"Maurits Kjærgaard";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"LM";"Midfield";"96.48";"2003-06-26";"11635.3";"1878.7";"771.5";"214.6";"986.0";"57.8";"13.1";"70.9";"97.0";"3.7";"80.2";"17.7";"29.60"
"Leo Mikić";"SC Austria Lustenau";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"CF";"Center Forward";"96.48";"1997-05-06";"10205.2";"1241.6";"492.5";"189.4";"681.9";"38.2";"10.3";"48.5";"103.5";"2.8";"83.0";"14.9";"30.60"
"Strahinja Pavlović";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"LCB";"Central Defender";"96.48";"2001-05-24";"9994.4";"1102.6";"436.6";"103.5";"540.1";"33.6";"7.5";"41.0";"84.0";"1.9";"74.6";"8.4";"30.20"
"Kennedy Kofi Boateng";"SC Austria Lustenau";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"RCB";"Central Defender";"96.48";"1996-11-29";"10129.7";"1111.0";"334.9";"61.6";"396.5";"28.9";"3.7";"32.6";"78.4";"5.6";"73.7";"14.0";"27.60"
"Anderson dos Santos Gomes";"SC Austria Lustenau";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"RWB";"Full Back";"96.48";"1998-01-03";"10543.8";"1382.5";"572.8";"202.4";"775.2";"42.9";"10.3";"53.2";"102.6";"8.4";"88.6";"21.5";"29.70"
"Flavius Daniliuc";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"RB";"Full Back";"96.48";"2001-04-27";"11420.7";"1673.5";"659.5";"191.2";"850.7";"55.0";"10.3";"65.3";"92.4";"7.5";"67.2";"14.9";"28.70"
"Oscar Gloukh";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"AM";"Midfield";"68.41";"2004-04-01";"9853.8";"1405.1";"505.2";"106.6";"611.8";"39.5";"5.3";"44.7";"89.5";"9.2";"89.5";"23.7";"27.10"
"Petar Ratkov";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"CF";"Center Forward";"68.41";"2003-08-18";"9513.1";"856.5";"348.6";"63.1";"411.8";"26.3";"7.9";"34.2";"88.1";"7.9";"78.9";"15.8";"27.00"
"Leo Mätzler";"SC Austria Lustenau";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"DM";"Midfield";"96.48";"2002-04-17";"10604.5";"1178.2";"312.5";"33.6";"346.1";"28.0";"2.8";"30.8";"83.0";"3.7";"83.0";"13.1";"24.50"
"Luca Meisl";"SC Austria Lustenau";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"CB";"Central Defender";"76.91";"1999-03-04";"9642.4";"1076.6";"276.2";"26.9";"303.1";"24.6";"3.5";"28.1";"84.3";"0.0";"79.6";"18.7";"27.50"
"Aleksa Terzić";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"LB";"Full Back";"81.68";"1999-08-17";"11319.4";"1759.7";"797.7";"284.3";"1082.0";"59.5";"16.5";"76.0";"94.8";"13.2";"80.4";"23.1";"30.10"
"Matheus Guilherme Lins Almeida";"SC Austria Lustenau";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"LCB";"Central Defender";"96.48";"2001-03-24";"9914.2";"1114.7";"364.7";"56.9";"421.6";"27.1";"3.7";"30.8";"79.3";"6.5";"66.2";"18.7";"25.70"
"Fernando Dos Santos Pedro";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"CF";"Center Forward";"68.41";"1999-03-01";"9096.0";"1128.8";"560.4";"240.8";"801.2";"43.4";"15.8";"59.2";"102.6";"7.9";"94.7";"23.7";"30.00"
"Oumar Solet Bomawoko";"Red Bull Salzburg";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"RCB";"Central Defender";"96.48";"2000-02-07";"9218.3";"1111.0";"342.4";"163.2";"505.6";"30.8";"7.5";"38.2";"83.0";"6.5";"70.0";"11.2";"29.20"
"Tobias Berger";"SC Austria Lustenau";"Red Bull Salzburg v SC Austria Lustenau";"AUT - Bundesliga";"LWB";"Full Back";"96.48";"2001-11-02";"10210.8";"1369.4";"411.4";"197.8";"609.1";"42.9";"7.5";"50.4";"88.6";"5.6";"81.2";"25.2";"29.40"
"Karlo Bartolec";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"RB";"Full Back";"99.83";"1995-04-20";"9829.4";"1333.4";"588.7";"231.7";"820.4";"53.2";"10.8";"64.0";"82.9";"7.2";"76.6";"16.2";"29.70"
"Šime Gržan";"NK Osijek";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"RB";"Full Back";"99.83";"1994-04-06";"9833.9";"1335.2";"614.8";"220.0";"834.8";"49.6";"10.8";"60.4";"84.7";"8.1";"71.2";"19.8";"28.70"
"Domagoj Bukvić";"NK Osijek";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"RF";"Wide Attacker";"99.83";"2004-02-22";"10900.4";"1719.2";"653.6";"133.4";"787.0";"56.8";"9.0";"65.8";"92.0";"4.5";"73.0";"14.4";"27.80"
"Silvio Goričan";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"RW";"Wide Attacker";"99.83";"2000-02-27";"9663.5";"1218.0";"501.3";"293.0";"794.3";"43.3";"15.3";"58.6";"88.4";"9.0";"73.9";"29.8";"31.00"
"Marin Leovac";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"LB";"Full Back";"72.93";"1988-08-07";"9720.7";"1395.7";"449.2";"90.1";"539.3";"45.7";"6.2";"51.8";"83.9";"6.2";"72.8";"21.0";"26.30"
"Ramón Nazareno Miérez";"NK Osijek";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"CF";"Center Forward";"99.83";"1997-05-13";"9002.7";"1028.6";"490.4";"156.9";"647.3";"43.3";"9.9";"53.2";"69.4";"7.2";"60.4";"18.9";"28.70"
"Roko Jurišić";"NK Osijek";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"LB";"Full Back";"63.02";"2001-09-28";"10913.7";"1725.2";"692.6";"288.5";"981.1";"54.3";"15.7";"70.0";"94.3";"10.0";"82.8";"21.4";"28.20"
"Robert Mudražija";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"AM";"Midfield";"86.27";"1997-05-05";"11206.4";"1978.0";"616.6";"187.8";"804.3";"53.2";"9.4";"62.6";"87.6";"7.3";"69.9";"28.2";"28.00"
"Jon Mersinaj";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"RCB";"Central Defender";"99.83";"1999-02-08";"8928.8";"1015.1";"302.0";"74.8";"376.8";"26.1";"5.4";"31.6";"69.4";"2.7";"55.0";"10.8";"28.90"
"Slavko Bralić";"NK Osijek";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"LCB";"Central Defender";"99.83";"1992-12-15";"9778.9";"1468.6";"405.7";"120.8";"526.5";"28.8";"7.2";"36.1";"76.6";"4.5";"65.8";"13.5";"28.30"
"André Lourenço Duarte";"NK Osijek";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"RCB";"Central Defender";"99.83";"1997-09-12";"8745.8";"1071.0";"201.0";"3.6";"204.6";"20.7";"0.0";"20.7";"75.7";"2.7";"63.1";"11.7";"24.30"
"Marin Šotiček";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"LW";"Wide Attacker";"65.93";"2004-09-18";"11509.0";"2154.1";"831.3";"342.6";"1174.0";"71.0";"20.5";"91.5";"96.9";"12.3";"79.2";"24.6";"28.80"
"Duje Čop";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"CF";"Center Forward";"99.83";"1990-02-01";"10612.8";"1688.6";"650.0";"174.0";"824.0";"61.3";"10.8";"72.1";"90.2";"8.1";"64.9";"18.0";"27.60"
"Petar Pušić";"NK Osijek";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"LM";"Midfield";"87.10";"1999-01-25";"11559.5";"2249.5";"597.2";"176.7";"773.9";"49.6";"5.2";"54.8";"95.1";"6.2";"85.8";"11.4";"28.50"
"Branimir Kalaica";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"LCB";"Central Defender";"99.83";"1998-06-01";"9043.3";"941.2";"367.8";"82.9";"450.8";"30.7";"5.4";"36.1";"68.5";"4.5";"53.2";"15.3";"28.20"
"Mateo Marić";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"LDM";"Midfield";"99.83";"1998-03-18";"10972.6";"1891.4";"620.3";"185.7";"806.0";"48.7";"10.8";"59.5";"77.5";"3.6";"70.3";"16.2";"28.80"
"Art Smakaj";"NK Lokomotiva Zagreb";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"RDM";"Midfield";"99.83";"2003-02-04";"10692.2";"1832.8";"574.3";"124.4";"698.7";"49.6";"5.4";"55.0";"84.7";"3.6";"76.6";"14.4";"27.10"
"Vedran Jugović";"NK Osijek";"NK Lokomotiva Zagreb v NK Osijek";"CRO - 1.HNL";"LF";"Wide Attacker";"78.62";"1989-07-31";"11137.2";"1918.6";"965.0";"265.6";"1230.6";"74.4";"14.9";"89.3";"92.7";"8.0";"79.0";"21.8";"27.90"
"Robert-Jan Vanwesemael";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"RWB";"Full Back";"94.80";"2002-03-26";"12016.1";"2046.8";"943.7";"357.0";"1300.6";"82.6";"19.0";"101.6";"115.8";"5.7";"93.0";"31.3";"29.40"
"Emin Bayram";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"RCB";"Central Defender";"98.83";"2003-04-02";"10699.3";"1522.6";"643.8";"204.0";"847.8";"55.5";"10.9";"66.5";"85.6";"3.6";"74.7";"12.7";"29.50"
"Matija Frigan";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"CF";"Center Forward";"65.15";"2003-02-11";"12163.5";"2115.0";"920.0";"146.4";"1066.5";"81.5";"11.1";"92.6";"100.8";"8.3";"91.2";"23.5";"26.90"
"Griffin Yow";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"RW";"Wide Attacker";"98.83";"2002-09-25";"12384.9";"2598.1";"870.6";"167.6";"1038.1";"71.0";"10.9";"82.0";"98.4";"2.7";"82.0";"18.2";"27.50"
"Ryotaro Ito";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"LM";"Midfield";"74.11";"1998-02-06";"12353.0";"2557.5";"779.7";"129.9";"909.6";"61.9";"8.5";"70.4";"100.8";"2.4";"99.6";"8.5";"26.20"
"Mathias Delorge-Knieper";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"RM";"Midfield";"98.83";"2004-07-31";"11671.0";"2068.1";"650.2";"152.1";"802.3";"55.5";"7.3";"62.8";"105.6";"2.7";"87.4";"17.3";"27.50"
"Bryan Reynolds";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"RB";"Full Back";"98.83";"2001-06-28";"11007.1";"1709.3";"993.5";"420.7";"1414.2";"80.1";"22.8";"102.9";"102.9";"9.1";"92.0";"18.2";"29.80"
"Roman Neustädter";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"LCB";"Central Defender";"80.38";"1988-02-18";"10684.0";"1732.1";"669.6";"107.5";"777.1";"57.1";"9.0";"66.1";"82.9";"5.6";"82.9";"14.6";"26.60"
"Aboubakary Koita";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"LF";"Wide Attacker";"92.76";"1998-09-20";"11006.5";"1840.6";"857.7";"265.8";"1123.5";"71.8";"14.6";"86.4";"97.0";"11.6";"83.4";"27.2";"28.60"
"Nicolas Martin Hautorp Madsen";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"AM";"Midfield";"98.83";"2000-03-17";"11485.2";"2045.3";"700.3";"172.1";"872.4";"57.4";"9.1";"66.5";"99.3";"5.5";"84.7";"13.7";"27.90"
"Kahveh Zahiroleslam";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"CF";"Center Forward";"74.11";"2002-06-13";"12214.5";"2057.2";"1173.1";"474.8";"1648.0";"94.7";"25.5";"120.2";"115.4";"7.3";"93.5";"31.6";"29.70"
"Arthur Piedfort";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"LDM";"Midfield";"80.38";"2005-02-01";"12604.3";"2356.9";"631.5";"346.0";"977.5";"47.0";"11.2";"58.2";"113.1";"2.2";"108.6";"13.4";"29.40"
"Rein Van Helden";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"RCB";"Central Defender";"98.83";"2002-07-24";"10520.8";"1466.2";"304.2";"64.7";"368.8";"29.1";"3.6";"32.8";"90.2";"4.6";"69.2";"9.1";"26.60"
"Matte Smets";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"CB";"Central Defender";"98.83";"2004-01-04";"10409.7";"1247.6";"355.2";"26.4";"381.6";"28.2";"3.6";"31.9";"105.6";"4.6";"79.2";"10.9";"25.40"
"Jarne Steuckers";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"RF";"Wide Attacker";"92.76";"2002-02-04";"11510.0";"1674.6";"878.1";"414.3";"1292.4";"73.7";"16.5";"90.2";"98.0";"8.7";"78.6";"15.5";"29.20"
"Jordan Bos";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"LB";"Full Back";"98.83";"2002-10-29";"11708.3";"2149.1";"976.2";"398.0";"1374.2";"82.9";"18.2";"101.1";"112.0";"10.9";"99.3";"36.4";"29.20"
"Bruno Godeau";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"LCB";"Central Defender";"98.83";"1992-05-10";"10329.6";"1349.6";"346.0";"72.9";"418.9";"24.6";"3.6";"28.2";"84.7";"4.6";"67.4";"9.1";"28.10"
"Eric Junior Bocat";"Sint-Truidense VV";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"LWB";"Full Back";"98.83";"1999-07-16";"11009.8";"1707.5";"703.0";"301.4";"1004.5";"60.1";"12.7";"72.9";"102.0";"8.2";"90.2";"17.3";"31.20"
"Allahyar Sayyadmanesh";"KVC Westerlo";"Sint-Truidense VV v KVC Westerlo";"BEL - Pro League";"LW";"Wide Attacker";"65.15";"2001-06-29";"11856.8";"2065.2";"653.4";"197.5";"851.0";"56.6";"12.4";"69.1";"98.1";"9.7";"95.3";"13.8";"28.90"
"João Pedro Eira Antunes da Silva";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"CB";"Central Defender";"88.00";"1999-01-14";"9794.7";"1171.0";"421.4";"168.8";"590.1";"40.9";"8.2";"49.1";"89.0";"4.1";"64.4";"13.3";"33.10"
"Elias Cobbaut";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"LCB";"Central Defender";"100.63";"1997-11-24";"10162.7";"1302.2";"431.1";"80.5";"511.6";"42.0";"4.5";"46.5";"74.2";"1.8";"69.8";"9.8";"26.60"
"Islam Slimani";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"CF";"Center Forward";"79.31";"1988-06-18";"10242.6";"1272.1";"648.0";"360.9";"1008.8";"54.5";"17.0";"71.5";"96.5";"4.5";"72.6";"23.8";"30.50"
"Bill Antonio";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"RWB";"Full Back";"64.78";"2002-09-03";"11778.6";"1957.5";"873.9";"418.2";"1292.1";"61.1";"22.2";"83.4";"105.6";"13.9";"82.0";"33.3";"32.80"
"Munashe Garan'anga";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"RCB";"Central Defender";"100.63";"2001-01-18";"10245.0";"1279.8";"549.1";"145.8";"694.9";"42.0";"8.9";"51.0";"77.8";"6.3";"77.8";"15.2";"30.40"
"Mark Rene Mampassi";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"RCB";"Central Defender";"100.63";"2003-03-12";"10450.7";"1385.4";"467.8";"152.0";"619.8";"36.7";"7.2";"43.8";"81.4";"6.3";"71.5";"17.0";"32.80"
"Kerim Mrabti";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"LW";"Wide Attacker";"93.38";"1994-05-20";"12164.2";"2084.7";"931.0";"224.6";"1155.6";"71.3";"13.5";"84.8";"97.3";"4.8";"89.6";"11.6";"28.20"
"Ryotaro  Tsunoda";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"LCB";"Central Defender";"100.63";"1999-06-27";"10744.0";"1539.2";"632.3";"244.2";"876.5";"52.8";"11.6";"64.4";"81.4";"4.5";"69.8";"16.1";"29.70"
"Massimo Bruno";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"RM";"Midfield";"61.78";"1993-09-17";"12746.8";"2440.1";"884.3";"118.0";"1002.3";"67.0";"7.3";"74.3";"119.5";"2.9";"94.7";"11.7";"27.30"
"Abdelkahar Kadri";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"LM";"Midfield";"74.90";"2000-06-24";"12488.3";"2317.9";"639.3";"82.9";"722.2";"48.1";"8.4";"56.5";"92.5";"3.6";"86.5";"15.6";"25.80"
"Nayel Mehssatou Sepúlveda";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"RWB";"Full Back";"61.78";"2002-04-11";"12547.3";"2132.7";"1002.3";"234.5";"1236.8";"72.8";"11.7";"84.5";"113.6";"0.0";"97.6";"23.3";"27.20"
"Jonathan  Afolabi";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"CF";"Center Forward";"61.78";"2000-01-14";"11124.0";"1388.3";"616.2";"77.2";"693.4";"51.0";"10.2";"61.2";"91.8";"2.9";"80.1";"17.5";"26.60"
"Daam Foulon";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"LWB";"Full Back";"93.38";"1999-03-23";"11212.9";"1846.6";"773.9";"238.1";"1012.0";"57.8";"11.6";"69.4";"97.3";"4.8";"71.3";"16.4";"29.50"
"Ngal'ayel Mukau";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"RM";"Midfield";"100.63";"2004-11-03";"11237.7";"1510.6";"432.0";"35.8";"467.8";"38.5";"3.6";"42.0";"83.2";"2.7";"88.5";"13.4";"25.50"
"David Bates";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"CB";"Central Defender";"100.63";"1996-10-05";"10135.8";"1101.0";"344.3";"29.5";"373.8";"22.4";"4.5";"26.8";"78.7";"4.5";"72.4";"7.2";"25.80"
"Dion De Neve";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"LWB";"Full Back";"100.63";"2001-06-12";"11624.1";"1701.1";"804.9";"413.2";"1218.1";"60.8";"19.7";"80.5";"99.3";"10.7";"88.5";"21.5";"31.70"
"Abdoulaye Sissako";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"DM";"Midfield";"100.63";"1998-05-26";"11923.7";"1991.8";"498.2";"102.0";"600.1";"44.7";"5.4";"50.1";"80.5";"2.7";"84.1";"14.3";"27.90"
"Isaak Davies";"KV Kortrijk";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"CF";"Center Forward";"100.63";"2001-09-25";"11521.2";"1770.8";"843.4";"260.3";"1103.6";"69.8";"20.6";"90.3";"91.2";"1.8";"87.6";"24.1";"29.50"
"Rob Schoofs";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"LM";"Midfield";"100.63";"1994-03-23";"11500.6";"1900.5";"507.1";"39.4";"546.5";"38.5";"2.7";"41.1";"86.8";"2.7";"90.3";"11.6";"25.50"
"Geoffry Hairemans";"KV Mechelen";"KV Mechelen v KV Kortrijk";"BEL - Pro League";"RW";"Wide Attacker";"64.78";"1991-10-21";"12845.6";"2082.6";"841.9";"115.3";"957.2";"69.5";"8.3";"77.8";"97.3";"1.4";"79.2";"11.1";"26.30"
"Youssef Maziz";"Oud-Heverlee Leuven";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"LM";"Midfield";"70.34";"1998-06-24";"10502.1";"1575.1";"483.7";"83.2";"566.8";"40.9";"5.1";"46.1";"112.6";"6.4";"98.5";"12.8";"28.00"
"Makhtar Gueye";"Racing White Daring Molenbeek";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"CF";"Center Forward";"98.59";"1997-12-04";"9441.8";"1084.5";"619.8";"192.6";"812.5";"52.0";"11.9";"63.9";"99.5";"4.6";"73.9";"15.5";"29.60"
"Florian Miguel";"Oud-Heverlee Leuven";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"LWB";"Full Back";"98.59";"1996-09-01";"10511.7";"1664.2";"688.3";"115.9";"804.2";"57.5";"9.1";"66.6";"124.2";"5.5";"101.3";"21.9";"26.50"
"Federico Ricca Rostagnol";"Oud-Heverlee Leuven";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"LCB";"Central Defender";"98.59";"1994-12-01";"9680.1";"1027.9";"330.5";"136.9";"467.4";"29.2";"7.3";"36.5";"104.1";"4.6";"84.0";"11.9";"28.20"
"Ewoud Pletinckx";"Oud-Heverlee Leuven";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"CB";"Central Defender";"98.59";"2000-10-10";"8957.1";"1094.5";"338.7";"96.8";"435.4";"34.7";"7.3";"42.0";"99.5";"4.6";"66.6";"11.9";"28.30"
"Pierre Dwomoh";"Racing White Daring Molenbeek";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"RM";"Midfield";"98.59";"2004-06-21";"10702.5";"1527.2";"221.8";"8.2";"230.0";"22.8";"0.9";"23.7";"103.2";"4.6";"89.5";"13.7";"23.10"
"Shuto Abe";"Racing White Daring Molenbeek";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"LM";"Midfield";"98.59";"1997-12-05";"10550.1";"1521.8";"451.0";"116.8";"567.8";"36.5";"7.3";"43.8";"107.7";"7.3";"85.8";"16.4";"27.30"
"Ilay Camara";"Racing White Daring Molenbeek";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"RWB";"Full Back";"98.59";"2003-01-18";"10872.3";"1783.8";"742.2";"220.9";"963.1";"63.9";"15.5";"79.4";"110.5";"5.5";"86.7";"21.9";"28.00"
"Tayo Adaramola";"Racing White Daring Molenbeek";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"LWB";"Full Back";"80.57";"2003-11-13";"9709.3";"1280.1";"520.5";"251.3";"771.9";"43.6";"14.5";"58.1";"109.5";"10.1";"89.4";"21.2";"30.30"
"Jeff Reine-Adélaïde";"Racing White Daring Molenbeek";"Racing White Daring Molenbeek v Oud-Heverlee Leuven";"BEL - Pro League";"LF";"Wide Attacker";"80.57";"1998-01-17";"9302.7";"1209.8";"365.3";"34.6";"399.9";"33.5";"4.5";"38.0";"116.2";"4.5";"80.4";"14.5";"25.80"
