"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Rodrigo Guth";"Fortuna Sittard";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"RCB";"Central Defender";"97.26";"2000-11-10";"9521.9";"1150.2";"329.4";"78.7";"408.1";"29.6";"1.9";"31.5";"78.7";"7.4";"67.6";"10.2";"29.10"
"Mitchell Dijks";"Fortuna Sittard";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"LB";"Full Back";"97.26";"1993-02-09";"9697.7";"1026.2";"476.6";"177.7";"654.2";"40.7";"12.0";"52.7";"75.9";"7.4";"67.6";"16.7";"29.50"
"Odysseus Velanas";"PEC Zwolle";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"LW";"Wide Attacker";"97.26";"1998-06-05";"10705.4";"1710.1";"724.6";"209.1";"933.7";"62.9";"12.0";"75.0";"85.1";"12.0";"70.3";"20.4";"27.60"
"Bram van Polen";"PEC Zwolle";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"RB";"Full Back";"97.26";"1985-10-11";"9877.2";"1459.3";"590.4";"217.5";"807.8";"50.9";"12.0";"62.9";"93.5";"10.2";"83.3";"20.4";"28.40"
"Anouar El Azzouzi";"PEC Zwolle";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"RDM";"Midfield";"71.68";"2001-05-29";"11047.9";"1814.3";"474.6";"214.7";"689.3";"43.9";"8.8";"52.7";"96.7";"5.0";"85.4";"21.3";"28.70"
"Sam Kersten";"PEC Zwolle";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"RCB";"Central Defender";"97.26";"1998-01-30";"9408.1";"1274.2";"346.1";"153.6";"499.7";"31.5";"6.5";"37.9";"79.6";"5.6";"61.1";"15.7";"29.80"
"Deroy Duarte";"Fortuna Sittard";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"LDM";"Midfield";"97.26";"1999-07-04";"10484.3";"1438.9";"466.4";"69.4";"535.8";"37.0";"4.6";"41.6";"90.7";"4.6";"79.6";"9.3";"26.40"
"Davy van den Berg ";"PEC Zwolle";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"LDM";"Midfield";"97.26";"2000-02-04";"11111.7";"1854.4";"661.6";"114.7";"776.4";"50.9";"4.6";"55.5";"81.4";"5.6";"79.6";"15.7";"26.00"
"Thomas Lam";"PEC Zwolle";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"LCB";"Central Defender";"97.26";"1993-12-18";"9218.4";"1059.5";"311.8";"48.1";"360.0";"28.7";"1.9";"30.5";"69.4";"4.6";"55.5";"8.3";"26.20"
"Anselmo García MacNulty";"PEC Zwolle";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"LB";"Full Back";"97.26";"2003-02-19";"10338.1";"1529.6";"697.7";"203.6";"901.3";"52.7";"12.0";"64.8";"89.8";"5.6";"74.0";"21.3";"28.00"
"Justin Lonwijk";"Fortuna Sittard";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"RW";"Wide Attacker";"84.23";"1999-12-21";"10394.4";"1750.2";"827.0";"238.3";"1065.3";"65.2";"12.8";"78.0";"86.5";"12.8";"74.8";"20.3";"28.50"
"Ivo Daniel Ferreira Mendonca Pinto";"Fortuna Sittard";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"RB";"Full Back";"97.26";"1990-01-07";"9980.9";"1315.9";"601.5";"341.5";"942.9";"44.4";"13.9";"58.3";"77.7";"7.4";"62.9";"22.2";"30.90"
"Kaj Sierhuis";"Fortuna Sittard";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"CF";"Center Forward";"92.16";"1998-04-27";"10015.6";"1366.2";"666.0";"210.0";"876.0";"64.5";"10.7";"75.2";"71.3";"14.6";"70.3";"22.5";"28.50"
"Dimitrios Siovas";"Fortuna Sittard";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"LCB";"Central Defender";"97.26";"1988-09-16";"8851.9";"821.7";"272.1";"112.0";"384.0";"24.1";"3.7";"27.8";"63.8";"5.6";"56.4";"10.2";"28.00"
"Ragnar Oratmangoen";"Fortuna Sittard";"Fortuna Sittard v PEC Zwolle";"NED - Eredivisie";"AM";"Midfield";"84.23";"1998-01-21";"11094.3";"1937.2";"739.4";"253.2";"992.6";"66.2";"9.6";"75.9";"89.8";"3.2";"72.7";"17.1";"29.00"
"Rick Meissen";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"RCB";"Central Defender";"74.00";"2002-02-24";"8974.5";"1045.9";"296.8";"36.5";"333.2";"23.1";"2.4";"25.5";"73.0";"6.1";"68.1";"9.7";"29.40"
"Ahmetcan Kaplan";"Ajax Amsterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"CB";"Central Defender";"96.08";"2003-01-16";"9414.0";"1128.7";"395.3";"89.0";"484.3";"33.7";"5.6";"39.3";"74.9";"0.0";"68.4";"2.8";"28.80"
"Pelle Clement";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"LDM";"Midfield";"82.53";"1996-05-19";"11130.9";"1747.0";"408.9";"106.9";"515.8";"30.5";"4.4";"34.9";"93.8";"4.4";"89.4";"9.8";"29.70"
"Brian Brobbey";"Ajax Amsterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"CF";"Center Forward";"80.58";"2002-02-01";"9248.0";"1043.2";"460.2";"246.8";"707.0";"33.5";"12.3";"45.8";"87.1";"14.5";"73.7";"21.2";"30.80"
"Shunsuke Mito";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"RW";"Wide Attacker";"69.25";"2002-09-28";"11929.4";"1962.5";"895.5";"205.3";"1100.8";"65.0";"15.6";"80.6";"94.9";"6.5";"98.8";"19.5";"28.10"
"Branco van den Boomen";"Ajax Amsterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"LM";"Midfield";"96.73";"1995-07-21";"10600.3";"1641.3";"361.9";"33.5";"395.4";"29.8";"2.8";"32.6";"82.8";"1.9";"82.8";"10.2";"25.40"
"Abemly Meto Silu";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"RDM";"Midfield";"82.53";"2003-04-23";"11096.0";"1978.2";"495.1";"34.9";"530.0";"42.5";"3.3";"45.8";"92.7";"4.4";"82.9";"8.7";"24.80"
"Kenneth Taylor";"Ajax Amsterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"LWB";"Full Back";"96.73";"2002-05-16";"10682.2";"1659.9";"499.6";"145.1";"644.8";"52.1";"9.3";"61.4";"98.6";"9.3";"83.7";"20.5";"28.00"
"Anton Gaaei";"Ajax Amsterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"RWB";"Full Back";"96.73";"2002-11-19";"11465.6";"2046.9";"830.9";"260.5";"1091.4";"63.3";"15.8";"79.1";"96.8";"8.4";"83.7";"23.3";"28.70"
"Jordan Henderson";"Ajax Amsterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"RCB";"Central Defender";"66.45";"1990-06-17";"10370.7";"1652.4";"605.4";"131.4";"736.8";"51.5";"8.1";"59.6";"78.6";"2.7";"67.7";"16.3";"28.10"
"Saïd Riad  Bakari";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"RB";"Full Back";"96.73";"1994-09-22";"10531.5";"1368.7";"413.1";"119.1";"532.2";"42.8";"7.4";"50.2";"98.6";"7.4";"80.9";"14.0";"29.80"
"Djevencio van der Kust";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"LB";"Full Back";"96.73";"2001-04-30";"10541.7";"1645.9";"569.4";"150.7";"720.1";"46.5";"8.4";"54.9";"98.6";"5.6";"74.4";"22.3";"28.70"
"Arno Verschueren";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"AM";"Midfield";"96.73";"1997-04-08";"11550.3";"2062.8";"724.8";"201.9";"926.7";"55.8";"13.0";"68.9";"97.7";"5.6";"88.4";"22.3";"28.20"
"Tobias Lauritsen";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"CF";"Center Forward";"82.53";"1997-08-30";"10202.8";"1279.2";"449.3";"169.0";"618.3";"46.9";"5.5";"52.3";"91.6";"0.0";"73.1";"14.2";"30.10"
"Mike Eerdhuijzen";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"LCB";"Central Defender";"96.73";"2000-07-13";"9287.5";"969.5";"326.6";"77.2";"403.8";"27.0";"4.7";"31.6";"73.5";"6.5";"67.9";"9.3";"26.40"
"Koki Saito";"Sparta Rotterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"LW";"Wide Attacker";"96.73";"2001-08-10";"11010.6";"1923.2";"751.8";"153.5";"905.3";"58.6";"13.0";"71.6";"95.8";"12.1";"80.0";"20.5";"26.70"
"Jorrel Hato";"Ajax Amsterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"LCB";"Central Defender";"96.73";"2006-03-07";"9501.5";"1209.6";"379.6";"159.1";"538.7";"29.8";"8.4";"38.1";"77.2";"7.4";"70.7";"13.0";"30.00"
"Sivert Heggheim Mannsverk";"Ajax Amsterdam";"Sparta Rotterdam v Ajax Amsterdam";"NED - Eredivisie";"RM";"Midfield";"96.73";"2002-05-08";"11181.8";"1890.6";"681.1";"142.4";"823.4";"56.8";"7.4";"64.2";"99.6";"5.6";"89.3";"12.1";"27.10"
"Philippe Sandler";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"RCB";"Central Defender";"95.35";"1997-02-10";"9297.3";"1242.2";"555.0";"133.1";"688.1";"45.3";"9.4";"54.7";"96.3";"7.6";"76.5";"13.2";"28.90"
"Calvin Verdonk";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"LB";"Full Back";"85.56";"1997-04-26";"10211.8";"1482.1";"686.9";"268.2";"955.1";"56.8";"12.6";"69.4";"111.5";"8.4";"93.6";"21.0";"28.60"
"Roberto González Bayón";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"RW";"Wide Attacker";"85.56";"2001-01-08";"11090.1";"2115.4";"921.5";"259.8";"1181.3";"83.1";"10.5";"93.6";"130.4";"7.4";"111.5";"23.1";"28.30"
"Nick  Viergever";"FC Utrecht";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"LCB";"Central Defender";"95.35";"1989-08-03";"9292.6";"1166.6";"368.1";"72.7";"440.8";"35.9";"4.7";"40.6";"97.2";"3.8";"68.9";"14.2";"26.10"
"Kodai  Sano";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"AM";"Midfield";"95.35";"2003-09-25";"11722.2";"2222.9";"684.3";"66.1";"750.4";"59.5";"1.9";"61.4";"120.8";"7.6";"100.1";"15.1";"25.60"
"Sam Lammers";"FC Utrecht";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"CF";"Center Forward";"95.35";"1997-04-30";"10738.6";"1425.3";"745.7";"254.9";"1000.5";"65.1";"14.2";"79.3";"104.8";"8.5";"82.1";"15.1";"28.40"
"Bram Nuytinck";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"LCB";"Central Defender";"95.35";"1990-05-04";"9885.4";"1363.9";"462.5";"88.7";"551.2";"36.8";"5.7";"42.5";"101.9";"4.7";"83.1";"17.0";"26.60"
"Othman Boussaid";"FC Utrecht";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"LW";"Wide Attacker";"85.93";"2000-03-07";"11330.4";"2020.4";"814.8";"259.7";"1074.6";"74.4";"13.6";"88.0";"121.5";"9.4";"95.3";"17.8";"29.10"
"Koki Ogawa";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"CF";"Center Forward";"95.35";"1997-08-08";"9874.0";"1451.7";"626.7";"88.7";"715.5";"57.6";"7.6";"65.1";"94.4";"11.3";"69.8";"23.6";"26.20"
"Souffian El Karouani";"FC Utrecht";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"LB";"Full Back";"95.35";"2000-10-19";"10352.6";"1517.8";"685.3";"272.8";"958.0";"53.8";"11.3";"65.1";"99.1";"8.5";"86.8";"17.0";"29.10"
"Bart van Rooij";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"RB";"Full Back";"95.35";"2001-05-26";"10255.4";"1365.8";"806.1";"380.4";"1186.5";"70.8";"17.0";"87.8";"112.3";"5.7";"90.6";"21.7";"29.30"
"Mees Hoedemakers";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"RDM";"Midfield";"95.35";"1998-02-18";"11444.7";"1641.4";"446.5";"113.3";"559.7";"35.9";"5.7";"41.5";"118.9";"6.6";"94.4";"13.2";"26.90"
"Lasse Schöne";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"LDM";"Midfield";"78.03";"1986-05-27";"10724.3";"1537.5";"481.0";"111.9";"592.8";"39.2";"4.6";"43.8";"108.4";"4.6";"100.3";"10.4";"27.70"
"Jens Toornstra";"FC Utrecht";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"CF";"Center Forward";"95.35";"1989-04-04";"11560.8";"1854.7";"1026.0";"416.3";"1442.3";"84.0";"18.9";"102.9";"127.4";"7.6";"108.5";"26.4";"29.60"
"Mike van der Hoorn";"FC Utrecht";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"RCB";"Central Defender";"95.35";"1992-10-15";"9258.6";"1067.5";"379.4";"91.6";"471.0";"32.1";"3.8";"35.9";"92.5";"6.6";"73.6";"14.2";"28.90"
"Sontje Hansen";"NEC Nijmegen";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"LW";"Wide Attacker";"72.35";"2002-05-18";"9993.9";"1496.5";"602.1";"282.4";"884.5";"58.5";"14.9";"73.4";"125.6";"8.7";"85.8";"23.6";"31.90"
"Can Bozdogan";"FC Utrecht";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"AM";"Midfield";"95.35";"2001-04-05";"11952.5";"2297.4";"640.9";"163.3";"804.2";"57.6";"8.5";"66.1";"107.6";"4.7";"91.6";"18.9";"27.90"
"Niklas Brøndsted Vesterlund Nielsen";"FC Utrecht";"FC Utrecht v NEC Nijmegen";"NED - Eredivisie";"RB";"Full Back";"95.35";"1999-06-06";"10655.6";"1549.9";"636.2";"202.0";"838.2";"58.5";"13.2";"71.7";"115.2";"8.5";"89.7";"20.8";"29.10"
"Lutsharel Geertruida";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"RB";"Full Back";"100.91";"2000-07-18";"10056.9";"1466.3";"430.8";"170.3";"601.1";"38.4";"6.2";"44.6";"107.9";"5.4";"82.9";"15.2";"27.80"
"Ramiz Zerrouki";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"LDM";"Midfield";"75.98";"1998-05-26";"11242.3";"1949.7";"687.0";"139.8";"826.8";"52.1";"9.5";"61.6";"110.2";"4.7";"90.0";"14.2";"27.40"
"Oliver Johansen Braude";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"RB";"Full Back";"100.91";"2004-02-21";"10444.9";"1206.7";"364.8";"107.0";"471.8";"38.4";"6.2";"44.6";"95.4";"4.5";"76.7";"16.9";"29.80"
"Simon Olsson";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"LDM";"Midfield";"100.91";"1997-09-14";"10747.2";"1612.5";"433.5";"119.5";"553.0";"38.4";"5.4";"43.7";"88.3";"3.6";"90.1";"16.9";"27.40"
"Pelle van Amersfoort";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"CF";"Center Forward";"88.70";"1996-04-01";"10982.6";"1392.1";"616.9";"297.3";"914.2";"45.7";"12.2";"57.8";"95.4";"4.1";"75.1";"15.2";"31.60"
"Paweł Bochniewicz";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"LCB";"Central Defender";"100.91";"1996-01-30";"9764.3";"1232.6";"230.1";"39.2";"269.3";"18.7";"0.9";"19.6";"90.1";"1.8";"72.2";"8.9";"25.10"
"Thom Haye";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"RDM";"Midfield";"100.91";"1995-02-09";"10093.4";"1613.4";"361.2";"25.0";"386.2";"34.8";"1.8";"36.6";"103.5";"2.7";"99.9";"13.4";"24.00"
"Dávid Hancko";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"LCB";"Central Defender";"100.91";"1997-12-13";"9256.0";"1148.7";"417.4";"131.1";"548.5";"29.4";"6.2";"35.7";"79.4";"4.5";"75.8";"8.9";"28.90"
"Quinten Ryan Crispito Timber Maduro";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"AM";"Midfield";"100.91";"2001-06-17";"10044.4";"1723.1";"487.0";"82.1";"569.0";"41.0";"5.4";"46.4";"103.5";"3.6";"96.3";"10.7";"25.80"
"Santiago Tomás Giménez";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"CF";"Center Forward";"80.03";"2001-04-18";"8976.4";"1136.9";"406.0";"68.6";"474.6";"47.2";"3.4";"50.6";"91.1";"10.1";"85.5";"14.6";"26.40"
"Yankuba Minteh";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"RW";"Wide Attacker";"100.91";"2004-07-22";"9676.9";"1150.5";"520.9";"256.9";"777.7";"50.8";"10.7";"61.5";"88.3";"9.8";"73.1";"15.2";"32.30"
"Anas Tahiri";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"AM";"Midfield";"73.00";"1995-05-05";"10760.5";"1911.0";"292.2";"69.0";"361.2";"32.1";"3.7";"35.8";"102.3";"8.6";"96.2";"16.0";"26.10"
"Patrik Wålemark";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"RW";"Wide Attacker";"61.20";"2001-10-14";"10367.6";"1425.0";"538.2";"247.1";"785.3";"42.6";"10.3";"52.9";"104.4";"7.4";"102.9";"14.7";"30.40"
"Sven van Beek";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"RCB";"Central Defender";"100.91";"1994-07-28";"9268.5";"947.2";"175.7";"46.4";"222.1";"14.3";"2.7";"16.9";"73.1";"2.7";"79.4";"8.0";"26.10"
"Quilindschy Hartman";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"LB";"Full Back";"100.91";"2001-11-14";"9596.7";"1217.4";"594.0";"240.8";"834.8";"48.2";"9.8";"58.0";"89.2";"4.5";"82.9";"17.8";"29.10"
"Luka Ivanušec";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"LW";"Wide Attacker";"75.98";"1998-11-26";"10751.9";"1766.1";"659.8";"105.4";"765.2";"56.9";"10.7";"67.5";"100.7";"8.3";"86.5";"22.5";"26.10"
"Mats Wieffer";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"RDM";"Midfield";"100.91";"1999-11-16";"10744.5";"1699.0";"627.9";"257.8";"885.6";"48.2";"12.5";"60.6";"116.8";"3.6";"110.6";"30.3";"29.40"
"Mats Köhlert";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"LB";"Full Back";"88.70";"1998-05-02";"9971.0";"1232.8";"554.0";"262.8";"816.8";"44.6";"13.2";"57.8";"100.5";"11.2";"82.2";"21.3";"30.00"
"Thomas Beelen";"Feyenoord";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"RCB";"Central Defender";"75.98";"2001-06-11";"10077.9";"1252.0";"482.1";"284.3";"766.4";"33.2";"10.7";"43.8";"93.6";"8.3";"73.4";"16.6";"30.30"
"Ché Nunnely";"SC Heerenveen";"SC Heerenveen v Feyenoord";"NED - Eredivisie";"LW";"Wide Attacker";"88.70";"1999-02-04";"11127.7";"1838.6";"983.2";"383.5";"1366.7";"73.1";"17.2";"90.3";"103.5";"4.1";"83.2";"18.3";"29.40"
"Vivaldo Leandro Semedo Moura Sousa";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"CF";"Center Forward";"77.57";"2005-01-28";"10173.0";"1427.1";"638.1";"255.3";"893.4";"51.1";"13.9";"65.0";"85.9";"8.1";"87.0";"20.9";"29.80"
"Wouter Goes";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"RCB";"Central Defender";"83.88";"2004-06-10";"10088.0";"1375.5";"389.5";"67.6";"457.1";"36.5";"2.1";"38.6";"78.3";"7.5";"78.3";"7.5";"27.80"
"Dani de Wit";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"AM";"Midfield";"77.25";"1998-01-28";"12170.1";"2475.7";"852.8";"113.0";"965.8";"58.3";"5.8";"64.1";"80.4";"4.7";"92.0";"11.7";"26.30"
"Yukinari Sugawara";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"RB";"Full Back";"95.78";"2000-06-28";"9787.4";"1288.3";"499.0";"190.7";"689.7";"42.3";"7.5";"49.8";"71.4";"7.5";"72.4";"16.0";"30.60"
"Vangelis Pavlidis";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"CF";"Center Forward";"95.78";"1998-11-21";"11076.6";"1889.6";"842.9";"270.6";"1113.5";"69.5";"17.9";"87.4";"80.8";"9.4";"79.9";"12.2";"28.30"
"Ruben van Bommel";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"LW";"Wide Attacker";"77.25";"2004-08-03";"9798.1";"1248.9";"512.6";"236.5";"749.1";"40.8";"11.7";"52.4";"83.9";"11.7";"81.6";"17.5";"32.90"
"Kristijan Belić";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"RDM";"Midfield";"66.43";"2001-03-25";"11881.7";"1795.1";"623.2";"303.5";"926.7";"44.7";"12.2";"56.9";"71.8";"2.7";"81.3";"16.3";"30.80"
"Bilal  Ould-Chikh";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"RW";"Wide Attacker";"95.78";"1997-07-28";"9347.7";"1290.1";"428.5";"125.9";"554.4";"36.6";"7.5";"44.2";"74.2";"0.0";"55.4";"14.1";"26.40"
"Damon Mirani";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"RCB";"Central Defender";"95.78";"1996-05-13";"9959.4";"1423.6";"423.8";"118.4";"542.2";"33.8";"3.8";"37.6";"72.4";"4.7";"77.1";"14.1";"28.60"
"Milan de Haan";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"RM";"Midfield";"95.78";"2003-11-20";"10499.7";"1505.3";"741.4";"252.8";"994.2";"53.6";"15.0";"68.6";"70.5";"4.7";"79.9";"16.9";"29.00"
"Josh Flint";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"LCB";"Central Defender";"95.78";"2000-10-13";"10249.7";"1269.5";"462.3";"258.4";"720.7";"34.8";"9.4";"44.2";"71.4";"7.5";"63.0";"16.9";"31.90"
"Brian Plat";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"LB";"Full Back";"95.78";"2000-04-05";"10355.0";"1467.7";"689.7";"297.9";"987.6";"47.0";"15.0";"62.0";"84.6";"13.2";"78.9";"17.9";"32.30"
"Sven Mijnans";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"RW";"Wide Attacker";"83.88";"2000-03-09";"12217.8";"2171.7";"1053.6";"356.2";"1409.9";"81.5";"24.7";"106.2";"79.4";"5.4";"88.0";"18.2";"29.00"
"Zachary Chadwick  Booth";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"LW";"Wide Attacker";"77.57";"2004-02-17";"9995.5";"1202.0";"616.1";"270.3";"886.4";"40.6";"13.9";"54.5";"73.1";"13.9";"67.3";"26.7";"32.70"
"Jordy Clasie";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"LDM";"Midfield";"95.78";"1991-06-27";"10416.1";"1572.0";"455.7";"90.2";"545.9";"31.9";"5.6";"37.6";"68.6";"1.9";"69.5";"12.2";"28.20"
"Riechedly Bazoer";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"LCB";"Central Defender";"95.78";"1996-10-12";"9207.7";"991.3";"343.9";"127.8";"471.7";"29.1";"4.7";"33.8";"66.7";"4.7";"64.8";"8.5";"30.50"
"David Möller Wolfe";"AZ Alkmaar";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"LB";"Full Back";"95.78";"2002-04-23";"10387.9";"1453.6";"780.9";"411.6";"1192.4";"57.3";"15.0";"72.4";"91.1";"12.2";"81.7";"15.0";"30.30"
"Robin Maulun";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"LM";"Midfield";"66.70";"1996-11-23";"11795.8";"2045.6";"573.5";"70.2";"643.6";"41.8";"5.4";"47.2";"71.5";"6.7";"97.2";"18.9";"25.60"
"Deron Payne";"FC Volendam";"FC Volendam v AZ Alkmaar";"NED - Eredivisie";"RB";"Full Back";"95.78";"2002-09-25";"9812.8";"1371.0";"521.5";"229.3";"750.8";"49.8";"14.1";"63.9";"78.0";"7.5";"78.0";"18.8";"29.40"
"Michal Sadílek";"FC Twente";"PSV Eindhoven v FC Twente";"NED - Eredivisie";"LDM";"Midfield";"101.08";"1999-05-31";"11599.0";"2057.7";"818.3";"283.1";"1101.4";"60.5";"12.5";"73.0";"121.1";"6.2";"106.0";"18.7";"28.60"
"Olivier Boscagli";"PSV Eindhoven";"PSV Eindhoven v FC Twente";"NED - Eredivisie";"LCB";"Central Defender";"101.08";"1997-11-18";"10093.4";"1747.8";"544.0";"184.3";"728.3";"45.4";"9.8";"55.2";"119.3";"7.1";"91.7";"17.8";"29.30"
"Jerdy Schouten";"PSV Eindhoven";"PSV Eindhoven v FC Twente";"NED - Eredivisie";"RM";"Midfield";"101.08";"1997-01-12";"10374.8";"1624.1";"576.1";"76.6";"652.7";"44.5";"3.6";"48.1";"101.5";"5.3";"100.6";"13.4";"29.30"
"Daan Rots";"FC Twente";"PSV Eindhoven v FC Twente";"NED - Eredivisie";"RF";"Wide Attacker";"87.72";"2001-07-25";"10776.0";"1785.2";"762.3";"190.8";"953.1";"66.7";"12.3";"79.0";"106.7";"8.2";"114.9";"21.5";"29.10"
"Max Bruns";"FC Twente";"PSV Eindhoven v FC Twente";"NED - Eredivisie";"RCB";"Central Defender";"101.08";"2002-11-06";"9514.6";"1339.1";"479.0";"167.4";"646.4";"38.3";"9.8";"48.1";"105.1";"2.7";"87.3";"15.1";"29.40"
"Johan Bakayoko";"PSV Eindhoven";"PSV Eindhoven v FC Twente";"NED - Eredivisie";"RW";"Wide Attacker";"83.18";"2003-04-20";"10293.0";"1373.0";"636.2";"237.0";"873.2";"53.0";"11.9";"64.9";"108.2";"8.7";"89.8";"18.4";"29.60"
