"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Dmitriy Nagiyev";"FC Obolon'-Brovar Kyiv";"FC Oleksandriya v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RW";"Wide Attacker";"62.72";"1995-11-27";"10627.2";"1945.8";"767.7";"355.9";"1123.6";"61.7";"15.8";"77.5";"117.7";"5.7";"89.0";"12.9";"29.30"
"Vladyslav Pryymak";"FC Obolon'-Brovar Kyiv";"FC Oleksandriya v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RCB";"Central Defender";"100.32";"1996-08-30";"8226.7";"1065.8";"337.3";"98.7";"436.0";"30.5";"4.5";"35.0";"91.5";"8.1";"69.1";"8.1";"27.40"
"Andriy Kulakov";"FC Oleksandriya";"FC Oleksandriya v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"CF";"Center Forward";"100.32";"1999-04-28";"9070.9";"1468.6";"633.4";"278.1";"911.5";"49.3";"12.6";"61.9";"91.5";"9.9";"73.6";"18.8";"29.30"
"Valeriy Dubko";"FC Obolon'-Brovar Kyiv";"FC Oleksandriya v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LCB";"Central Defender";"100.32";"2001-03-22";"8721.9";"1201.3";"421.7";"155.2";"576.9";"37.7";"4.5";"42.2";"88.8";"6.3";"69.1";"9.9";"32.40"
"Pavlo Lukyanchuk";"FC Obolon'-Brovar Kyiv";"FC Oleksandriya v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RB";"Full Back";"100.32";"1996-05-19";"8677.0";"1272.1";"454.8";"263.8";"718.6";"35.0";"9.0";"44.0";"99.6";"8.1";"76.3";"15.3";"29.80"
"Sergiy Loginov";"FC Oleksandriya";"FC Oleksandriya v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LCB";"Central Defender";"73.15";"1990-08-24";"9861.2";"1595.8";"519.2";"281.7";"801.0";"29.5";"7.4";"36.9";"99.7";"7.4";"75.1";"14.8";"31.80"
"Kyrylo Kovalets";"FC Oleksandriya";"FC Oleksandriya v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RM";"Midfield";"100.32";"1993-07-02";"9704.2";"1581.6";"619.0";"210.8";"829.8";"42.2";"8.1";"50.2";"93.3";"9.0";"79.8";"11.7";"27.00"
"Ivan Kalyuzhnyi";"FC Oleksandriya";"FC Oleksandriya v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"DM";"Midfield";"100.32";"1998-01-21";"9687.2";"1570.9";"406.4";"128.3";"534.7";"29.6";"3.6";"33.2";"90.6";"5.4";"75.4";"10.8";"28.00"
"Pavlo Orikhovskyi";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"LM";"Midfield";"82.88";"1996-05-13";"11386.8";"1965.5";"533.2";"78.2";"611.4";"53.2";"4.3";"57.6";"90.1";"2.2";"80.4";"8.7";"26.20"
"Vladyslav Emets";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"LB";"Full Back";"95.63";"1997-09-09";"10795.7";"1631.0";"698.3";"273.9";"972.2";"50.8";"8.5";"59.3";"88.5";"11.3";"81.9";"15.1";"29.20"
"Oleksandr Chornomorets";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"LCB";"Central Defender";"95.63";"1993-04-05";"10323.2";"1408.9";"418.8";"101.6";"520.4";"33.9";"6.6";"40.5";"84.7";"4.7";"67.8";"13.2";"28.40"
"Denys Bezborodko";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"CF";"Center Forward";"76.38";"1994-05-31";"11053.8";"1715.6";"737.6";"170.9";"908.5";"56.6";"13.0";"69.5";"89.6";"5.9";"69.5";"15.3";"26.50"
"Dmytro Topalov";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"LW";"Wide Attacker";"93.68";"1998-03-12";"10100.0";"1248.9";"534.2";"131.6";"665.8";"48.0";"5.8";"53.8";"90.3";"5.8";"71.1";"13.5";"29.50"
"Oleg Ilyin";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"RW";"Wide Attacker";"95.63";"1997-06-08";"11078.0";"1794.7";"719.0";"216.5";"935.5";"61.2";"10.4";"71.5";"97.9";"6.6";"78.1";"25.4";"28.30"
"Vadym Milko";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"DM";"Midfield";"95.63";"1986-08-22";"10678.0";"1729.8";"557.1";"136.5";"693.6";"50.8";"7.5";"58.3";"89.4";"3.8";"78.1";"15.1";"26.70"
"Sergiy Myakushko";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"LW";"Wide Attacker";"95.63";"1993-04-15";"10899.2";"1578.3";"815.0";"184.5";"999.5";"65.9";"15.1";"80.9";"89.4";"4.7";"70.6";"18.8";"27.60"
"Ibrahim Kane";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"RW";"Wide Attacker";"95.63";"2000-06-23";"10165.1";"1595.2";"644.7";"200.5";"845.1";"57.4";"11.3";"68.7";"92.2";"7.5";"78.1";"19.8";"28.10"
"Yevgen Pavlyuk";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"LCB";"Central Defender";"95.63";"2002-08-18";"10700.6";"1666.7";"397.2";"130.8";"528.0";"33.9";"5.6";"39.5";"86.6";"4.7";"68.7";"9.4";"29.50"
"Valeriy Bondarenko";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"RCB";"Central Defender";"95.63";"1994-02-03";"9594.8";"1163.2";"325.6";"55.5";"381.2";"31.1";"4.7";"35.8";"84.7";"4.7";"65.9";"15.1";"27.30"
"Sambou Sissoko";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"LDM";"Midfield";"95.63";"1999-04-27";"11243.6";"2090.2";"507.3";"101.6";"608.9";"44.2";"7.5";"51.8";"101.6";"6.6";"84.7";"14.1";"26.50"
"Mykola Kovtalyuk";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"CF";"Center Forward";"95.63";"1995-04-26";"10428.6";"1439.0";"516.7";"160.0";"676.7";"48.0";"9.4";"57.4";"81.9";"6.6";"70.6";"16.9";"29.20"
"Mykyta Burda";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"RB";"Full Back";"95.63";"1995-03-24";"9742.5";"1237.6";"386.8";"81.9";"468.7";"43.3";"5.6";"48.9";"96.0";"6.6";"74.3";"17.9";"26.80"
"Daniil Khrypchuk";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"RCB";"Central Defender";"95.63";"2003-12-09";"10263.9";"1499.2";"347.3";"129.9";"477.2";"34.8";"6.6";"41.4";"91.3";"3.8";"64.9";"14.1";"28.80"
"Artem Chelyadin";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"RDM";"Midfield";"81.20";"1999-12-29";"11503.8";"1835.5";"701.6";"114.2";"815.8";"56.5";"5.5";"62.1";"89.8";"6.7";"78.7";"15.5";"27.20"
"Igor Perduta";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"RB";"Full Back";"95.63";"1990-11-15";"10038.1";"1262.1";"530.8";"153.4";"684.2";"48.9";"9.4";"58.3";"88.5";"6.6";"65.9";"13.2";"27.20"
"Najeeb Yakubu";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"LB";"Full Back";"69.72";"2000-05-01";"10310.2";"1525.8";"562.8";"210.4";"773.2";"54.2";"9.0";"63.3";"94.2";"9.0";"71.0";"20.7";"29.00"
"Ivan Nesterenko";"FC Vorskla Poltava";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"AM";"Midfield";"69.72";"2003-07-23";"11642.4";"1959.6";"779.7";"231.1";"1010.8";"62.0";"11.6";"73.6";"92.9";"2.6";"69.7";"15.5";"28.80"
"Oleksandr Demchenko";"FC Kolos Kovalivka";"FC Vorskla Poltava v FC Kolos Kovalivka";"UKR - Premier League";"RM";"Midfield";"95.63";"1996-02-13";"11717.0";"2024.4";"792.4";"109.2";"901.6";"61.2";"7.5";"68.7";"99.8";"2.8";"78.1";"14.1";"25.50"
"Ilya  Putrya";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RCB";"Central Defender";"95.10";"1998-05-15";"10667.5";"1698.7";"580.1";"238.5";"818.6";"43.5";"10.4";"53.9";"95.6";"6.6";"75.7";"15.1";"29.10"
"Vitaliy Ermakov";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LWB";"Full Back";"95.10";"1992-06-07";"10952.4";"1966.6";"687.1";"240.4";"927.4";"50.2";"11.4";"61.5";"113.6";"4.7";"95.6";"15.1";"28.40"
"Maksym  Bragaru";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"CF";"Center Forward";"95.10";"2002-07-21";"10667.5";"1497.2";"552.7";"273.5";"826.2";"53.0";"16.1";"69.1";"89.9";"6.6";"73.8";"20.8";"29.90"
"Denys Kuzyk";"FK Kryvbas Kryvyi Rih";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RW";"Wide Attacker";"82.94";"2002-09-18";"11611.9";"2066.1";"832.3";"334.2";"1166.5";"76.0";"16.3";"92.2";"104.2";"8.7";"100.9";"26.0";"29.00"
"Andriy  Shtogrin";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"CF";"Center Forward";"95.10";"1998-12-14";"10359.9";"1574.8";"530.9";"221.5";"752.4";"51.1";"7.6";"58.7";"93.7";"7.6";"70.0";"15.1";"30.90"
"Nathanael Saintini";"FK Kryvbas Kryvyi Rih";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RCB";"Central Defender";"95.10";"2000-05-30";"9464.7";"1235.0";"375.7";"165.6";"541.3";"36.0";"8.5";"44.5";"87.1";"4.7";"62.5";"13.2";"29.60"
"Dmytro Khomchenovskyi";"FK Kryvbas Kryvyi Rih";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LDM";"Midfield";"95.10";"1990-04-16";"11820.2";"2343.2";"750.5";"226.2";"976.7";"60.6";"15.1";"75.7";"106.0";"1.9";"98.4";"10.4";"28.00"
"Maksym Lunyov";"FK Kryvbas Kryvyi Rih";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"AM";"Midfield";"76.40";"1998-05-22";"12052.2";"2433.8";"749.2";"221.5";"970.7";"63.6";"14.1";"77.7";"107.2";"8.2";"103.7";"27.1";"27.60"
"Fabricio Oscar Alvarenga";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"AM";"Midfield";"80.55";"1996-02-17";"11623.5";"2260.3";"709.5";"198.9";"908.4";"67.0";"12.3";"79.3";"116.2";"3.4";"98.3";"24.6";"28.30"
"Ziguy Badibanga";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RWB";"Full Back";"90.54";"1991-11-26";"9903.6";"1517.9";"611.3";"202.8";"814.1";"60.6";"12.9";"73.6";"106.4";"11.9";"94.4";"31.8";"27.30"
"Rafael Alexandre Bandeira Fonseca";"FK Kryvbas Kryvyi Rih";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RB";"Full Back";"90.37";"2001-01-31";"11718.8";"2363.3";"817.6";"170.3";"987.9";"74.7";"8.0";"82.7";"109.5";"4.0";"85.6";"18.9";"27.80"
"Djihad Bizimana";"FK Kryvbas Kryvyi Rih";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RDM";"Midfield";"95.10";"1996-12-12";"10581.4";"1727.1";"571.6";"102.2";"673.8";"51.1";"5.7";"56.8";"88.0";"6.6";"89.0";"19.9";"26.60"
"Junior Yvan Nyabeye Dibango";"FK Kryvbas Kryvyi Rih";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LB";"Full Back";"95.10";"2002-03-10";"10838.8";"1800.0";"686.1";"344.5";"1030.6";"61.5";"19.9";"81.4";"95.6";"18.9";"87.1";"21.8";"30.60"
"Luka Guček";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LCB";"Central Defender";"80.55";"1999-01-29";"10439.1";"1595.5";"338.5";"61.5";"400.0";"44.7";"3.4";"48.0";"87.2";"4.5";"71.5";"8.9";"26.10"
"Artur Avagimyan";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LM";"Midfield";"95.10";"1997-01-16";"10973.2";"1765.0";"571.6";"117.4";"689.0";"50.2";"6.6";"56.8";"95.6";"3.8";"88.0";"15.1";"26.60"
"Volodymyr Salyuk";"FC Chernomorets Odessa";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"CB";"Central Defender";"95.10";"2002-06-25";"10118.6";"1479.2";"514.8";"169.4";"684.2";"53.9";"7.6";"61.5";"82.3";"7.6";"73.8";"12.3";"29.60"
"Tymur  Stetskov";"FK Kryvbas Kryvyi Rih";"FC Chernomorets Odessa v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LCB";"Central Defender";"95.10";"1998-01-27";"10367.5";"1624.0";"500.6";"184.5";"685.2";"40.7";"9.5";"50.2";"90.9";"5.7";"75.7";"12.3";"29.60"
"Hennadii Pasich";"LNZ Cherkasy FC";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"LWB";"Full Back";"98.49";"1993-07-13";"10467.6";"1439.2";"649.7";"223.9";"873.6";"46.6";"9.1";"55.7";"87.7";"5.5";"64.0";"18.3";"28.00"
"Vladyslav Kalitvintsev";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"RF";"Wide Attacker";"98.49";"1993-01-04";"10406.3";"1748.1";"679.0";"174.5";"853.5";"58.5";"10.1";"68.5";"70.4";"8.2";"59.4";"12.8";"27.60"
"Nazariy Muravskyi";"LNZ Cherkasy FC";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"CB";"Central Defender";"98.49";"2000-02-03";"9295.2";"1121.2";"334.5";"66.7";"401.2";"32.0";"3.7";"35.6";"66.7";"4.6";"59.4";"11.0";"28.80"
"Muharrem Jashari";"LNZ Cherkasy FC";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"LM";"Midfield";"98.49";"1998-02-21";"11312.8";"1781.9";"683.5";"222.1";"905.6";"57.6";"13.7";"71.3";"85.9";"5.5";"70.4";"18.3";"28.50"
"Petro Stasyuk";"LNZ Cherkasy FC";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"RWB";"Full Back";"98.49";"1995-02-24";"10022.5";"1343.3";"489.8";"115.1";"604.9";"45.7";"5.5";"51.2";"75.8";"3.7";"63.1";"7.3";"26.30"
"Miguel Ferreira Campos";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"RCB";"Central Defender";"98.49";"1996-08-19";"10272.0";"1464.8";"562.0";"260.4";"822.4";"36.6";"13.7";"50.3";"70.4";"5.5";"55.7";"11.9";"30.10"
"Mykola Mykhaylenko";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"LM";"Midfield";"98.49";"2001-05-22";"11650.9";"1987.5";"632.3";"117.9";"750.2";"43.9";"7.3";"51.2";"73.1";"4.6";"66.7";"13.7";"25.70"
"Oleksandr Nasonov";"LNZ Cherkasy FC";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"LCB";"Central Defender";"86.95";"1992-04-28";"8958.6";"987.5";"297.1";"77.6";"374.7";"30.0";"5.2";"35.2";"72.5";"2.1";"51.8";"12.4";"27.10"
"Yuriy Kopyna";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"RB";"Full Back";"98.49";"1996-07-04";"10507.8";"1352.4";"645.1";"254.0";"899.2";"45.7";"11.9";"57.6";"80.4";"6.4";"64.9";"16.4";"31.20"
"Oleksandr  Martynyuk";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"LB";"Full Back";"98.49";"2001-11-25";"10569.0";"1533.4";"690.8";"287.8";"978.7";"48.4";"11.9";"60.3";"79.5";"0.0";"65.8";"12.8";"29.60"
"Bogdan  Biloshevskyi";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"LCB";"Central Defender";"69.05";"2000-01-12";"9934.5";"1250.0";"437.9";"179.9";"617.8";"33.9";"7.8";"41.7";"70.4";"5.2";"58.7";"11.7";"28.50"
"Andriy Kulakov";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"CF";"Center Forward";"83.87";"1999-04-28";"10624.7";"1704.1";"851.0";"317.6";"1168.6";"65.5";"17.2";"82.6";"86.9";"8.6";"66.5";"20.4";"28.50"
"Vladyslav Naumets";"LNZ Cherkasy FC";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"AM";"Midfield";"60.94";"1999-03-07";"10758.9";"1614.2";"708.9";"251.1";"960.0";"54.6";"13.3";"67.9";"79.8";"5.9";"69.4";"14.8";"29.00"
"Vitaliy Boyko";"LNZ Cherkasy FC";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"RM";"Midfield";"73.19";"1997-12-03";"10698.2";"1629.3";"456.2";"118.0";"574.3";"44.3";"4.9";"49.2";"79.9";"3.7";"72.6";"13.5";"27.20"
"Kyrylo Kovalets";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"RM";"Midfield";"83.87";"1993-07-02";"10798.5";"1864.0";"535.5";"38.6";"574.1";"41.9";"1.1";"42.9";"78.3";"4.3";"70.8";"11.8";"24.00"
"Ivan Kalyuzhnyi";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"DM";"Midfield";"91.25";"1998-01-21";"10916.4";"1343.3";"510.9";"241.6";"752.5";"38.5";"9.9";"48.3";"72.0";"5.9";"65.1";"13.8";"30.20"
"Hajdin Salihu";"LNZ Cherkasy FC";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"RCB";"Central Defender";"98.49";"2002-01-18";"9498.0";"1106.6";"331.7";"114.2";"445.9";"26.5";"5.5";"32.0";"72.2";"2.7";"59.4";"9.1";"29.10"
"Oleksandr Belyaev";"FC Oleksandriya";"FC Oleksandriya v LNZ Cherkasy FC";"UKR - Premier League";"LF";"Wide Attacker";"69.05";"1999-10-04";"10647.5";"1711.4";"731.2";"254.2";"985.4";"67.8";"13.0";"80.8";"82.1";"10.4";"70.4";"24.8";"28.00"
"Mykola Shaparenko";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"LDM";"Midfield";"84.60";"1998-10-04";"11664.9";"2298.9";"933.0";"283.0";"1216.0";"76.6";"13.8";"90.4";"113.8";"3.2";"105.3";"26.6";"27.70"
"Oleksandr Andrievskyi";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"RDM";"Midfield";"92.20";"1994-06-25";"11345.7";"1792.2";"468.5";"129.8";"598.4";"43.9";"7.8";"51.7";"104.4";"2.9";"86.9";"12.7";"27.30"
"Kostyantyn Vivcharenko";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"LB";"Full Back";"92.20";"2002-06-10";"10577.4";"1603.8";"856.1";"328.0";"1184.1";"68.3";"15.6";"83.9";"124.9";"10.7";"87.9";"32.2";"29.60"
"Vitaliy Buyalskyi";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"AM";"Midfield";"92.20";"1993-01-06";"11034.3";"1841.0";"689.2";"172.8";"861.9";"60.5";"8.8";"69.3";"81.0";"2.0";"82.0";"16.6";"28.60"
"Vasyl Kravets";"Polissya Zhytomyr";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"LCB";"Central Defender";"63.25";"1997-08-20";"10108.5";"1314.8";"471.0";"152.3";"623.2";"47.0";"5.7";"52.6";"86.8";"2.8";"86.8";"12.8";"28.30"
"Luifer Enrique Hernández Quintero";"Polissya Zhytomyr";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"CF";"Center Forward";"77.87";"2001-04-28";"11011.0";"1495.6";"579.0";"119.0";"698.1";"52.0";"10.4";"62.4";"109.8";"9.2";"75.1";"17.3";"26.60"
"Andriy Yarmolenko";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"RW";"Wide Attacker";"77.94";"1989-10-23";"10607.4";"1558.9";"735.6";"271.4";"1006.9";"64.7";"15.0";"79.7";"103.9";"8.1";"91.2";"20.8";"28.30"
"Bogdan Mykhailichenko";"Polissya Zhytomyr";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"LB";"Full Back";"92.20";"1997-03-21";"10597.9";"1629.2";"684.3";"308.5";"992.7";"52.7";"13.7";"66.4";"105.4";"8.8";"95.7";"24.4";"28.80"
"Oleksandr Tymchyk";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"RB";"Full Back";"84.60";"1997-01-20";"11250.0";"1795.7";"879.8";"567.0";"1446.8";"72.3";"29.8";"102.1";"104.3";"8.5";"85.1";"23.4";"31.50"
"Vladyslav Kabaev";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"LW";"Wide Attacker";"92.20";"1995-09-01";"11005.0";"1784.4";"855.1";"285.0";"1140.1";"66.4";"17.6";"83.9";"101.5";"10.7";"94.7";"18.5";"28.80"
"Borys Krushynskyi";"Polissya Zhytomyr";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"LM";"Midfield";"68.97";"2002-05-10";"12036.5";"2065.7";"819.5";"304.0";"1123.5";"58.7";"19.6";"78.3";"101.8";"3.9";"95.3";"15.7";"31.80"
"Taras Mykhavko";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"LCB";"Central Defender";"92.20";"2005-05-30";"10085.5";"1235.8";"282.1";"99.6";"381.7";"26.4";"3.9";"30.3";"86.9";"5.9";"70.3";"9.8";"29.00"
"Sergiy Chobotenko";"Polissya Zhytomyr";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"RCB";"Central Defender";"92.20";"1997-01-16";"10328.5";"1464.2";"399.2";"170.8";"570.1";"39.0";"8.8";"47.8";"85.9";"6.8";"78.1";"12.7";"29.90"
"Vladyslav Vanat";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"CF";"Center Forward";"77.94";"2002-01-04";"10707.9";"1547.3";"830.3";"408.8";"1239.0";"68.1";"24.2";"92.4";"101.6";"10.4";"78.5";"21.9";"30.80"
"Oleksandr Nazarenko";"Polissya Zhytomyr";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"LW";"Wide Attacker";"92.20";"2000-02-01";"10948.4";"1449.6";"864.9";"508.6";"1373.4";"74.2";"21.5";"95.7";"98.6";"9.8";"86.9";"26.4";"31.20"
"Denys Popov";"FC Dynamo Kyiv";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"RCB";"Central Defender";"92.20";"1999-02-17";"9667.7";"1333.4";"345.6";"109.3";"454.9";"31.2";"2.9";"34.2";"84.9";"5.9";"64.4";"12.7";"32.70"
"Bogdan Kushnirenko";"Polissya Zhytomyr";"FC Dynamo Kyiv v Polissya Zhytomyr";"UKR - Premier League";"DM";"Midfield";"92.20";"1995-11-02";"11237.3";"1807.8";"604.2";"167.9";"772.1";"49.8";"11.7";"61.5";"94.7";"2.0";"82.0";"15.6";"27.20"
"Iago Siqueira Augusto";"Veres Rivne";"Veres Rivne v Sportyvny Klub Dnipro-1";"UKR - Premier League";"CF";"Center Forward";"96.77";"2000-03-14";"10260.2";"1475.0";"451.1";"92.1";"543.1";"47.4";"5.6";"53.0";"99.5";"4.7";"82.8";"16.7";"27.50"
"Julio Cesar Basilio da Silva";"Veres Rivne";"Veres Rivne v Sportyvny Klub Dnipro-1";"UKR - Premier League";"LCB";"Central Defender";"96.77";"1996-12-06";"9155.3";"1053.7";"300.4";"77.2";"377.6";"25.1";"4.7";"29.8";"84.6";"3.7";"64.2";"8.4";"26.20"
"Yevgeniy Shevchenko";"Veres Rivne";"Veres Rivne v Sportyvny Klub Dnipro-1";"UKR - Premier League";"LB";"Full Back";"96.77";"1995-12-02";"9683.6";"1343.0";"587.8";"164.6";"752.4";"53.9";"9.3";"63.2";"93.0";"3.7";"80.9";"16.7";"29.10"
"Oleg Ocheretko";"Sportyvny Klub Dnipro-1";"Veres Rivne v Sportyvny Klub Dnipro-1";"UKR - Premier League";"RM";"Midfield";"96.77";"2003-05-25";"10264.9";"1550.4";"466.0";"75.3";"541.3";"40.0";"2.8";"42.8";"105.1";"3.7";"90.2";"13.0";"28.60"
"Eduard Sarapiy";"Sportyvny Klub Dnipro-1";"Veres Rivne v Sportyvny Klub Dnipro-1";"UKR - Premier League";"LCB";"Central Defender";"96.77";"1999-05-12";"8917.2";"991.4";"356.2";"65.1";"421.3";"27.9";"6.5";"34.4";"81.8";"6.5";"59.5";"18.6";"27.20"
"Valeriy Kucherov";"Veres Rivne";"Veres Rivne v Sportyvny Klub Dnipro-1";"UKR - Premier League";"LM";"Midfield";"96.77";"1993-08-11";"10413.7";"1843.3";"549.7";"100.4";"650.1";"44.6";"5.6";"50.2";"115.3";"6.5";"92.1";"21.4";"26.80"
"Ruslan Babenko";"Sportyvny Klub Dnipro-1";"Veres Rivne v Sportyvny Klub Dnipro-1";"UKR - Premier League";"DM";"Midfield";"96.77";"1992-07-08";"10745.7";"1829.4";"369.2";"58.6";"427.8";"34.4";"3.7";"38.1";"93.0";"3.7";"84.6";"14.0";"26.10"
"Vitaliy Dakhnovskyi";"Veres Rivne";"Veres Rivne v Sportyvny Klub Dnipro-1";"UKR - Premier League";"LW";"Wide Attacker";"72.34";"1999-02-10";"10433.2";"1755.5";"591.0";"233.9";"824.9";"57.2";"14.9";"72.2";"100.8";"8.7";"85.8";"24.9";"28.60"
